dataset,query_mode,workload,query_id,method,seed,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,zero_estimate_flag
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,MSCN,1,24,36.68177795410156,1.5284074147542317,0.18423913591184127,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,MSCN,1,384650,255987.71875,1.5026111482154845,-0.1768466066456977,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,MSCN,1,2,10.290821075439453,5.145410537719726,0.7114200316063825,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,MSCN,1,36344,136.95924377441406,265.3636147397418,-2.423841374440093,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,MSCN,1,1,1192.5389404296875,1192.5389404296875,3.0764725691273487,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,30,MSCN,1,2,10.290821075439453,5.145410537719726,0.7114200316063825,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,01,MSCN,2,144,1.2173982858657837,118.28503594252291,-2.0729298061778128,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,02,MSCN,2,1,3.372666120529175,3.372666120529175,0.5279733500273718,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,03,MSCN,2,131,1.4334495067596436,91.38794173233873,-1.9608888961213453,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,04,MSCN,2,1,7.1289963722229,7.1289963722229,0.8530283937108889,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,05,MSCN,2,44,1112948.75,25294.289772727272,4.403022489551434,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,06,MSCN,2,43131219,13439896.0,3.209192913397544,-0.506395824513961,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,07,MSCN,2,43131219,13439896.0,3.209192913397544,-0.506395824513961,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,08,MSCN,2,41293544,12208747.0,3.382291729036567,-0.5292110635948799,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,09,MSCN,2,48,36.20555114746094,1.3257635494762023,-0.12246607435946863,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,10,MSCN,2,48,29.635190963745117,1.6196959911181905,-0.20943350727740054,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,11,MSCN,2,57,37.26979446411133,1.52938863279452,-0.18451785796422235,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,12,MSCN,2,8941773,14541975.0,1.6262965968829672,0.21119975321559525,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,13,MSCN,2,8941773,14541975.0,1.6262965968829672,0.21119975321559525,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,14,MSCN,2,8596634,13044171.0,1.5173579566141817,0.1810880463397363,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,15,MSCN,2,395917,2132.359130859375,185.67088173390337,-2.268743799841838,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,16,MSCN,2,41575478,12567064.0,3.3082888732006137,-0.519603424266105,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,17,MSCN,2,395917,2132.359130859375,185.67088173390337,-2.268743799841838,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,18,MSCN,2,365389,1489.462158203125,245.3160679428085,-2.389725994966921,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,19,MSCN,2,39752952,11406923.0,3.4849846886842313,-0.5422008743609847,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,20,MSCN,2,28525,57937.7265625,2.031121001314636,0.3077357966878764,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,21,MSCN,2,28525,57937.7265625,2.031121001314636,0.3077357966878764,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,22,MSCN,2,28525,57937.7265625,2.031121001314636,0.3077357966878764,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,23,MSCN,2,200412,894.0310668945312,224.1667067523086,-2.350571111615623,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,24,MSCN,2,200412,894.0310668945312,224.1667067523086,-2.350571111615623,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,25,MSCN,2,1365824,1370.9759521484375,996.2421279962176,-2.99836490275417,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,26,MSCN,2,2271853,3392924.75,1.4934613947293245,0.1741940007782976,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,27,MSCN,2,3157,7.074729919433594,446.23611585907025,-2.649564716740202,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,28,MSCN,2,3092678,5102523.5,1.6498722143074707,0.21745030859558215,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,29,MSCN,2,3092678,5102523.5,1.6498722143074707,0.21745030859558215,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,30,MSCN,2,11260927,6725375.5,1.674393794071424,-0.2238576056761088,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,31,MSCN,2,12598,95.38705444335938,132.0724292569561,-2.120812166053022,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,32,MSCN,2,6,669.3280029296875,111.55466715494792,2.047487744743021,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,33,MSCN,2,4818736,2763528.5,1.743689634465503,-0.24146918585218313,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,34,MSCN,2,2,31.769804000854492,15.884902000427244,1.200984539855331,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,35,MSCN,2,19,5.104773044586182,3.722006803054696,-0.5707771625955043,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,36,MSCN,2,93,48.79719924926758,1.9058470861193102,-0.2800880524834842,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,37,MSCN,2,947094,370.5473937988281,2555.9321583413475,-3.4075493222371405,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,38,MSCN,2,1888,27.11240577697754,69.63601885905649,-1.8428339342292364,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,39,MSCN,2,1888,25.0576171875,75.34635020850384,-1.8770622198530773,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,40,MSCN,2,48,9.326525688171387,5.146611032324423,-0.7115213466262144,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,41,MSCN,2,25663187,3937.08642578125,6518.3194435229,-3.8141356401364566,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,42,MSCN,2,24953844,3725.760498046875,6697.651127355435,-3.8259225219123536,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,43,MSCN,2,25663187,3937.08642578125,6518.3194435229,-3.8141356401364566,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,44,MSCN,2,387,9252120.0,23907.286821705427,4.378530291915799,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,45,MSCN,2,83,16.821155548095703,4.934262676703938,-0.6932222655441668,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,46,MSCN,2,450,256.53558349609375,1.7541426178285018,-0.2440649001007055,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,47,MSCN,2,158,554.5278930664062,3.5096702092810523,0.5452663093380653,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,48,MSCN,2,9406890,1838.5968017578125,5116.341979386905,-3.7089595652821776,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,49,MSCN,2,8194944,84.5829849243164,96886.43652541601,-4.98626298288702,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,50,MSCN,2,8124582,57.08102798461914,142334.19205745947,-5.153309240478835,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,51,MSCN,2,1888,5919.5859375,3.1353739075741527,0.49628933984398493,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,52,MSCN,2,1888,3223.033447265625,1.7071151733398438,0.23226282249645971,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,53,MSCN,2,445819,5213.56982421875,85.51127443024237,-1.9320233790560863,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,54,MSCN,2,433327,3662.52392578125,118.31376634831604,-2.0730352797190084,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,55,MSCN,2,466204,5908.96533203125,78.89773823393527,-1.8970645534426198,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,56,MSCN,2,100,14.768877029418945,6.770995506347874,-0.8306525255727945,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,57,MSCN,2,100,14.538287162780762,6.878389378358712,-0.8374867571338642,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,58,MSCN,2,85900998,223.71514892578125,383974.8824005572,-5.5843028160560335,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,59,MSCN,2,1148364,19.63878059387207,58474.302643735755,-4.766965051177499,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,60,MSCN,2,94787754,315.18536376953125,300736.53442014003,-5.478186190765164,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,61,MSCN,2,880,2285.6298828125,2.5973066850142046,0.4145232333203064,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,62,MSCN,2,736,2859.43212890625,3.885098001231318,0.5894019783125246,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,63,MSCN,2,1888,3075.9091796875,1.629189184156515,0.2119715182340345,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,64,MSCN,2,1888,3063.18994140625,1.6224522994736494,0.21017193728756617,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,65,MSCN,2,4722,463.33648681640625,10.191297543702959,-1.0082294813759658,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,66,MSCN,2,109,15.618844985961914,6.978749075105635,-0.8437775833013954,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,67,MSCN,2,100,14.86676025390625,6.726415055608698,-0.8277836620864132,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,68,MSCN,2,890131,262.9705505371094,3384.9075426200175,-3.5295468106051144,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,69,MSCN,2,626440,272.83367919921875,2296.050846210169,-3.3609815013147837,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,70,MSCN,2,880,3892.172119140625,4.422922862659801,0.6457093651861708,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1a,MSCN,2,6,17.589170455932617,2.931528409322103,0.46709410727129885,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1b,MSCN,2,1,2.5521080493927,2.5521080493927,0.4068990572989931,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1c,MSCN,2,6,19.15782356262207,3.192970593770345,0.5041949188457147,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1d,MSCN,2,4,2.344703197479248,1.7059728516173538,-0.23197211564358516,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2a,MSCN,2,33006,4981.4501953125,6.625781390137826,-0.8212371027468092,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2b,MSCN,2,3110,3766.800048828125,1.2111897263112943,0.08321217835048496,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2c,MSCN,2,28320,29979.2265625,1.058588508562853,0.024727175225974635,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,MSCN,2,2806,11.9301118850708,235.2031587827265,-2.3714431500261064,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3a,MSCN,2,13,1.8244571685791016,7.125407065666814,-0.8528096800942995,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3b,MSCN,2,343675,23.939022064208984,14356.267314437435,-4.157041536322129,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3c,MSCN,2,21,1.54548180103302,13.587995656735218,-1.133155399380193,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4a,MSCN,2,277752,80215.7890625,3.462560217210978,-0.5393973349317217,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4b,MSCN,2,151446,82788.796875,1.8293054823427761,-0.2622862359398981,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4c,MSCN,2,345735,93690.2265625,3.6901928054295285,-0.5670490577977076,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5a,MSCN,2,1156,1280.008056640625,1.1072734053984645,0.044254869113010076,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5b,MSCN,2,150,677.3609619140625,4.51573974609375,0.654728904445948,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5c,MSCN,2,1368,569.7679443359375,2.4009774744249595,-0.38038808559687254,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6a,MSCN,2,6880,76.02268981933594,90.4992972012694,-1.956645206577626,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6b,MSCN,2,1,42.24964141845703,42.24964141845703,1.6258230273532548,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6c,MSCN,2,321100,42142.8359375,7.619325867775198,-0.8819165481300655,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6d,MSCN,2,1,41.82736587524414,41.82736587524414,1.6214605152651331,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6e,MSCN,2,6806,74.86698150634766,90.90789909064182,-1.9586016212025186,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6f,MSCN,2,17,225.03240966796875,13.237200568704043,1.1217961492945534,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7a,MSCN,2,1,1.5129786729812622,1.5129786729812622,0.17983280623083164,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7b,MSCN,2,34,1.0470716953277588,32.47151093064088,-1.5115024972361981,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,MSCN,2,267,47.04775619506836,5.6750846712640355,-0.7539723455106981,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,MSCN,2,51,8.66161060333252,5.888050425676947,-0.7699715206737816,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,MSCN,2,2,1.00985848903656,1.9804755039570636,-0.29676947508564466,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,MSCN,2,2,6.903759002685547,3.4518795013427734,0.5380556268996888,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,MSCN,2,2,6.903759002685547,3.4518795013427734,0.5380556268996888,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,MSCN,2,2,4.735462665557861,2.3677313327789307,0.37433242131472266,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,MSCN,2,7,2.524474859237671,2.772853916284921,-0.44292699001690417,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,MSCN,2,1,9.941964149475098,9.941964149475098,0.9974721927485436,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,MSCN,2,1,63.88066482543945,63.88066482543945,1.805369427324262,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,MSCN,2,1,11.524320602416992,11.524320602416992,1.061615331691317,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,MSCN,2,1,23.5311279296875,23.5311279296875,1.371642744936279,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,MSCN,2,1,20.79401206970215,20.79401206970215,1.3179382917185567,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,MSCN,2,7,3.073960542678833,2.2771925347811335,-0.35739975141358593,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,MSCN,2,1,1.3100305795669556,1.3100305795669556,0.11728143335208883,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,MSCN,2,11,1.3049843311309814,8.429219981872663,-0.9257873880005577,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,MSCN,2,1,186.8600616455078,186.8600616455078,2.271516487786273,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,MSCN,2,160,93.32423400878906,1.7144528610321255,-0.23412554866643698,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,MSCN,2,66782,51341.2421875,1.3007476475950819,-0.11419304914627991,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,MSCN,2,3029,2922.74755859375,1.0363536156565545,-0.015507966919727119,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13a,MSCN,2,911539,1363194.5,1.495486753720905,0.1747825706194972,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13b,MSCN,2,152350,274790.34375,1.803678002953725,0.25615900880344394,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13c,MSCN,2,141799,265090.1875,1.8694785400461216,0.2717204842037749,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13d,MSCN,2,911539,1340555.875,1.470651146028859,0.1675096657101471,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14a,MSCN,2,22362,10.34889030456543,2160.8113857516655,-3.334616859570774,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14b,MSCN,2,1,1.7686537504196167,1.7686537504196167,0.2476428193424207,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14c,MSCN,2,22362,12.05905818939209,1854.3736707126125,-3.268197252341802,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15a,MSCN,2,42149,2906.399658203125,14.502134928703688,-1.161431941511116,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15b,MSCN,2,9,2.735194683074951,3.2904421961957206,-0.5172542658718505,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15c,MSCN,2,3,228.1878204345703,76.06260681152344,1.8811712054360652,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15d,MSCN,2,9882307,646.8448486328125,15277.708434854962,-4.184058217542566,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16a,MSCN,2,3334,257.3623962402344,12.954495484600185,-1.1124205039663264,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16b,MSCN,2,4368,3078.03076171875,1.4190891313772773,-0.15200967385750785,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16c,MSCN,2,25712,289.02398681640625,88.96147438562866,-1.9492019719924405,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16d,MSCN,2,7342,55.67978286743164,131.86114639636105,-2.1201168471656806,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17a,MSCN,2,1868,101.1321792602539,18.470876566328926,-1.2664875061000378,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17b,MSCN,2,2,22.399009704589844,11.199504852294922,1.0491988222532531,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17c,MSCN,2,1,13.344646453857422,13.344646453857422,1.1253070723031633,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,MSCN,2,14,1.8355141878128052,7.627290539596632,-0.8823702898973457,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,MSCN,2,34786,859843.75,24.7180977979647,1.3930150462050548,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,MSCN,2,14,1.6224232912063599,8.629067442436824,-0.9359638633296112,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,MSCN,2,1,1.9767353534698486,1.9767353534698489,0.29594852959636914,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,MSCN,2,1768,2.3453478813171387,753.8327316317346,-2.8772749907129866,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,MSCN,2,7,1.0523834228515625,6.651568095811162,-0.8229240415553558,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,MSCN,2,1,1.6087439060211182,1.6087439060211182,0.2064869147926831,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,MSCN,2,4,1.0811747312545776,3.6996795100441027,-0.5681641043243426,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,MSCN,2,4662,57714.8203125,12.379841336872587,1.0927150786936084,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19d,MSCN,2,47239,294205.375,6.228018692182307,0.7943499073481457,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20a,MSCN,2,1,227.2233428955078,227.2233428955078,2.3564529448645315,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20b,MSCN,2,1,111.89328002929688,111.89328002929688,2.04880400490342,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20c,MSCN,2,22,15.432860374450684,1.425529646883951,-0.15397625380557578,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21a,MSCN,2,2,1.0281182527542114,1.9453015201726342,-0.28898692617492616,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21b,MSCN,2,2,1.0514267683029175,1.9021771751428311,-0.2792509661257054,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21c,MSCN,2,49,2.5092062950134277,19.528087466294902,-1.2906597116182759,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,MSCN,2,11131,5.293306827545166,2102.844282911545,-3.322807114067154,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,MSCN,2,11057,5.122180938720703,2158.6508036870628,-3.3341823939334057,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,MSCN,2,11131,4.744269847869873,2346.1987527960073,-3.370364799589563,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,MSCN,2,29467,20.271696090698242,1453.603086202593,-3.1624458363688643,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,MSCN,2,486605,2700.73291015625,180.1751658485354,-2.255694930493215,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,MSCN,2,2766,724.1776123046875,3.819504984691856,-0.582007081145412,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,MSCN,2,486605,2203.2294921875,220.85987942947742,-2.3441168307428932,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,MSCN,2,1,2.273472547531128,2.273472547531128,0.3566897144119306,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,MSCN,2,1,1.1189192533493042,1.1189192533493042,0.04879874685888513,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,MSCN,2,19447,1.016371250152588,19133.756486205628,-4.281800242430505,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,MSCN,2,9745,3.7714011669158936,2583.9202908157035,-3.4122791123443967,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,MSCN,2,18,1.0721219778060913,16.789134419978804,-1.2250283062442395,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26a,MSCN,2,7,16.65265655517578,2.378950936453683,0.3763854852288782,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26b,MSCN,2,2,6.173726558685303,3.0868632793426514,0.48951739451547177,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26c,MSCN,2,22,28.098487854003906,1.2772039933638137,0.106260267754314,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27a,MSCN,2,4,1.0924620628356934,3.6614543754656688,-0.5636536268637067,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27b,MSCN,2,4,1.082190752029419,3.6962060454673535,-0.5677561730229843,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27c,MSCN,2,29,1.9480578899383545,14.886621259965581,-1.1727961393464914,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28a,MSCN,2,4125,6.256325721740723,659.3326791899008,-2.819104601665324,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28b,MSCN,2,252,2.781818389892578,90.58822851830064,-1.9570717669738378,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28c,MSCN,2,6974,10.147419929504395,687.2682956307508,-2.837126309935247,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29a,MSCN,2,2,1.0057545900344849,1.9885566715946332,-0.29853797239522883,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29b,MSCN,2,1,1.004278302192688,1.004278302192688,0.0018540796996129435,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29c,MSCN,2,2,1.161245584487915,1.7222885724744934,-0.2361059200174426,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,MSCN,2,14,10.510921478271484,1.3319479199745952,-0.1244872439710424,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,MSCN,2,14,8.999124526977539,1.5557068866011194,-0.19192777419407786,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,MSCN,2,14,4.5483479499816895,3.0780406762979426,-0.4882743547336066,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,MSCN,2,14,3.308250665664673,4.231843779342884,-0.626529627122212,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,MSCN,2,7,1.7276935577392578,4.051644441598615,-0.6076313261682348,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,MSCN,2,28,10.26081657409668,2.7288276520492234,-0.43597610726109126,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,32a,MSCN,2,1,1.093122124671936,1.093122124671936,0.03866868446414301,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,32b,MSCN,2,1,1.093122124671936,1.093122124671936,0.03866868446414301,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,MSCN,2,319,4812.07080078125,15.08486144445533,1.178541325503063,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,MSCN,2,495,7984.2763671875,16.129851246843433,1.2076303622449471,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,MSCN,2,2919,31898.662109375,10.927941798347037,1.0385383733136624,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,MSCN,2,2,1.0414373874664307,1.9204227004616414,-0.28339683092916296,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,MSCN,2,1,1.2312647104263306,1.2312647104263306,0.09035143223161146,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,MSCN,2,3,1.0304630994796753,2.911312400720441,-0.46408881025827853,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,04,MSCN,2,3,1.0304630994796753,2.911312400720441,-0.46408881025827853,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,05,MSCN,2,1712,37.80453872680664,45.28556775607597,-1.6559598169674878,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,06,MSCN,2,2,1.0020653009414673,1.9958779114703864,-0.30013397182290535,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,07,MSCN,2,2,1.0020653009414673,1.9958779114703864,-0.30013397182290535,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,08,MSCN,2,146214,1.3847447633743286,105589.1337286646,-5.02361922686732,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,09,MSCN,2,6800,4139.3330078125,1.6427767437811374,-0.21557854606923776,under,False
