dataset,query_mode,workload,query_id,method,seed,actual_runtime,predicted_value,q_error,signed_log10_error,bias,prediction_policy
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,03,PostgreSQL cost,,42.328,34.869419992747986,1.2139003174931853,-0.08418302500933636,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,04,PostgreSQL cost,,39.078,29.139156242701347,1.34108207096038,-0.127455356430692,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,05,PostgreSQL cost,,34.325,28.665155685930053,1.1974468367129092,-0.07825624105549543,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,06,PostgreSQL cost,,5159.828,2268.8629927909747,2.2741910888381986,-0.3568269534657522,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,07,PostgreSQL cost,,5146.771,2268.8629927909747,2.268436223938252,-0.3557265737801074,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,08,PostgreSQL cost,,4988.149,2232.633044435492,2.2342001129259574,-0.3491220694274406,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,09,PostgreSQL cost,,40.794,30.26716189725344,1.3477973302710553,-0.12962459178216137,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,10,PostgreSQL cost,,41.046,30.128948011472254,1.3623442804697607,-0.1342868727853062,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,11,PostgreSQL cost,,41.908,30.404132013533783,1.378365282105258,-0.13936432568489676,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,12,PostgreSQL cost,,1961.111,965.6288410183681,2.030915934461713,-0.3076919470606428,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,13,PostgreSQL cost,,1950.225,965.6288410183681,2.0196424517967593,-0.30527449075553154,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,14,PostgreSQL cost,,1919.959,956.3682930113661,2.0075519170073344,-0.3026667853222024,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,15,PostgreSQL cost,,165.511,183.5166351375178,1.108788147842245,0.04484857499300012,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,16,PostgreSQL cost,,4988.102,2107.3887205955357,2.3669586684465083,-0.37419067439620146,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,17,PostgreSQL cost,,143.835,183.5166351375178,1.275883026645238,0.10581085995634092,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,18,PostgreSQL cost,,135.512,174.6650074481554,1.2889264969017902,0.11022815172102185,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,19,PostgreSQL cost,,4829.965,2073.499577534877,2.3293783381148327,-0.36724003246392,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,20,PostgreSQL cost,,7.792,42.87792743172638,5.50281409544743,0.7405848410530023,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,21,PostgreSQL cost,,7.509,42.87792743172638,5.710204745202607,0.7566516805956758,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,22,PostgreSQL cost,,7.482,42.87792743172638,5.730810937146001,0.7582160810613752,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,23,PostgreSQL cost,,271.139,223.19835480021516,1.2147894201222789,-0.0845010008931473,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,24,PostgreSQL cost,,282.513,223.19835480021516,1.265748577102539,-0.10234744784488446,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,25,PostgreSQL cost,,609.964,379.194071098341,1.6085800029341986,-0.20644266546728599,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,26,PostgreSQL cost,,875.249,497.74638642172414,1.7584236146687569,-0.24512350745627415,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,27,PostgreSQL cost,,37.404,74.73767398633431,1.9981198263911428,0.30062152912520973,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,28,PostgreSQL cost,,994.884,564.896662227828,1.7611787544936037,-0.245803437824369,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,29,PostgreSQL cost,,994.711,564.896662227828,1.760872503790479,-0.2457279119554775,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,30,PostgreSQL cost,,2201.86,1063.4036447935553,2.0705778194200755,-0.3160915574221306,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,31,PostgreSQL cost,,76.136,91.47679034224306,1.2014919399790254,0.07972086175300729,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,32,PostgreSQL cost,,33.577,38.06901703366676,1.1337825604928005,0.05452977251736686,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,33,PostgreSQL cost,,1137.707,544.6401657235351,2.088914978366674,-0.31992076397378755,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,34,PostgreSQL cost,,1.952,30.31532687117359,15.530392864330732,1.1911824419908204,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,35,PostgreSQL cost,,35.638,26.799314869240337,1.3298101154408433,-0.1237896321673585,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,36,PostgreSQL cost,,3.337,31.179124789509093,9.343459631258343,0.9705077135494918,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,37,PostgreSQL cost,,658.608,417.3982858767494,1.5778886073204326,-0.19807634048706405,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,38,PostgreSQL cost,,97.505,92.91915873813325,1.0493530217464695,-0.020921617463839023,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,39,PostgreSQL cost,,71.99,95.02433190102269,1.3199657160858826,0.12056265127548613,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,40,PostgreSQL cost,,40.581,29.648044533971284,1.3687580627282698,-0.1363266904220628,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,41,PostgreSQL cost,,3607.234,1609.818700689031,2.2407703416888123,-0.35039734763355346,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,42,PostgreSQL cost,,3552.025,1597.3548865210826,2.2236918232591636,-0.3470745991277216,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,43,PostgreSQL cost,,3618.735,1609.818700689031,2.2479146244549884,-0.35177981275458986,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,44,PostgreSQL cost,,45.983,30.17247994400176,1.5240046587268123,-0.1829862945995495,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,45,PostgreSQL cost,,33.31,27.79837272079253,1.1982715799434154,-0.07855525904162887,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,46,PostgreSQL cost,,3.798,31.14831040012571,8.201240231733994,0.9138795334897515,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,47,PostgreSQL cost,,33.295,27.887084580440156,1.1939218638635654,-0.07697590535007236,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,48,PostgreSQL cost,,2188.496,1228.2022019223728,1.781869464632601,-0.2508758855222826,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,49,PostgreSQL cost,,1753.984,896.7190977821341,1.956001611137924,-0.29136920817552014,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,50,PostgreSQL cost,,1776.371,897.6764893554082,1.978854321199337,-0.2964138236010367,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,51,PostgreSQL cost,,7.946,155.33272496570143,19.548543287906046,1.2911144003203743,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,52,PostgreSQL cost,,7.985,154.8697317690126,19.395082250345972,1.28769162568888,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,53,PostgreSQL cost,,258.344,272.65964748261644,1.0554131215844627,0.023422489306995795,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,54,PostgreSQL cost,,202.248,268.0447029382133,1.3253268409982462,0.12232299354670297,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,55,PostgreSQL cost,,180.821,197.36995749757045,1.091521214336667,0.038032180887868555,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,56,PostgreSQL cost,,43.891,29.465739019385214,1.489560467875065,-0.17305813785078938,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,57,PostgreSQL cost,,43.729,29.44798420976068,1.4849573297959664,-0.1717139743937018,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,58,PostgreSQL cost,,9324.043,2270.9777118847833,4.1057395461013,-0.6133913957704011,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,59,PostgreSQL cost,,428.812,125.05977954026906,3.4288561964234328,-0.5351492715222407,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,60,PostgreSQL cost,,10437.603,2349.7433023053604,4.442018406759388,-0.6475803538381798,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,61,PostgreSQL cost,,46.126,27.714511562198183,1.6643266433356367,-0.22123856563050665,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,62,PostgreSQL cost,,40.984,30.206310474424697,1.3568025805303379,-0.1325166609069048,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,63,PostgreSQL cost,,80.673,156.50615930127182,1.9400066850280988,0.2878032264589954,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,64,PostgreSQL cost,,64.121,154.8475615776601,2.414927427483353,0.382904084024552,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,65,PostgreSQL cost,,22.263,68.6939492278377,3.0855657021891796,0.4893347984556114,over,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,66,PostgreSQL cost,,42.251,29.624879327018085,1.4261999022378062,-0.1541804023420982,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,67,PostgreSQL cost,,40.318,29.523854149312104,1.3656076132912136,-0.1353259293143123,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,68,PostgreSQL cost,,648.062,246.46132203618347,2.6294673527104457,-0.4198677830119131,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,69,PostgreSQL cost,,640.974,435.95131567268766,1.4702880274852606,-0.16740242079873702,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,70,PostgreSQL cost,,52.185,30.42571141437341,1.7151612098492226,-0.23430494610331726,under,total_cost_scaled_by_workload_logmean_runtime
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,01,MSCN cost,1,39.282,0.56480859375,69.54922505550137,-1.8422922952771013,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,02,MSCN cost,1,0.801,19.4676015625,24.304121800873908,1.3856799330046756,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,03,MSCN cost,1,42.328,1.97846484375,21.394365501977347,-1.3302994110313964,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,04,MSCN cost,1,39.078,28.6221484375,1.3653063146301418,-0.1352300988708103,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,05,MSCN cost,1,34.325,14.091306640625,2.435899017415575,-0.38665928023004054,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,06,MSCN cost,1,5159.828,2388.05175,2.1606851694064,-0.334591491015418,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,07,MSCN cost,1,5146.771,2388.05175,2.1552175324508775,-0.33349111132977327,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,08,MSCN cost,1,4988.149,2209.35575,2.2577391621969434,-0.35367376621518437,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,09,MSCN cost,1,40.794,27.554439453125,1.4804873845972386,-0.17040471106800698,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,10,MSCN cost,1,41.046,27.292802734375,1.503912969271675,-0.17722270456766284,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,11,MSCN cost,1,41.908,28.1057265625,1.4910840289720761,-0.17350211849698916,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,12,MSCN cost,1,1961.111,1928.687125,1.0168113711030244,-0.007240394331635453,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,13,MSCN cost,1,1950.225,1928.687125,1.0111671171134096,-0.004822938026524174,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,14,MSCN cost,1,1919.959,1775.722875,1.081226708869198,-0.033916765264980046,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,15,MSCN cost,1,165.511,27.475955078125,6.023848835441273,-0.7798740649925398,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,16,MSCN cost,1,4988.102,2416.86275,2.063874748369555,-0.3146833374597751,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,17,MSCN cost,1,143.835,27.475955078125,5.2349408634211345,-0.718911780029199,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,18,MSCN cost,1,135.512,27.7242421875,4.88785226602508,-0.6891180710029722,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,19,MSCN cost,1,4829.965,2237.32675,2.1588107324958234,-0.334214568487176,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,20,MSCN cost,1,7.792,78.2267890625,10.03937231294918,1.0017065604639597,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,21,MSCN cost,1,7.509,78.2267890625,10.417737256958317,1.0177734000066332,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,22,MSCN cost,1,7.482,78.2267890625,10.455331336875167,1.0193378004723326,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,23,MSCN cost,1,271.139,195.904171875,1.384038927833578,-0.141148305370421,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,24,MSCN cost,1,282.513,195.904171875,1.4420979262262072,-0.15899475232215823,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,25,MSCN cost,1,609.964,205.532671875,2.967722817182883,-0.472423335761496,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,26,MSCN cost,1,875.249,1058.601625,1.2094862433433229,0.08260093307486358,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,27,MSCN cost,1,37.404,82.7818515625,2.2131817870414925,0.34501708761299643,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,28,MSCN cost,1,994.884,916.4605625,1.0855720810135787,-0.03565866551234826,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,29,MSCN cost,1,994.711,916.4605625,1.085383311297697,-0.03558313964345674,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,30,MSCN cost,1,2201.86,1595.725125,1.3798491767183274,-0.13983161879352032,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,31,MSCN cost,1,76.136,28.766802734375,2.6466618728198457,-0.4226984610790559,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,32,MSCN cost,1,33.577,19.66239453125,1.7076760384720753,-0.23240548459150542,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,33,MSCN cost,1,1137.707,1157.619,1.0175018699893732,0.00753521605482003,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,34,MSCN cost,1,1.952,24.11275,12.352843237704917,1.0917669300919317,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,35,MSCN cost,1,35.638,0.33495761108398436,106.39555221530536,-2.0269234729898136,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,36,MSCN cost,1,3.337,28.19996484375,8.450693690065927,0.9268923602399266,over,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,37,MSCN cost,1,658.608,0.1181400375366211,5574.807776710282,-3.7462298971994357,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,38,MSCN cost,1,97.505,0.04391351699829102,2220.386948369329,-3.346428665845988,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,39,MSCN cost,1,71.99,0.028283510208129883,2545.299344750611,-3.4057388657016214,under,saved_200k_mscn_cost_model_ms
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,40,MSCN cost,1,40.581,0.6004500122070312,67.58431039219954,-1.8298458867559872,under,saved_200k_mscn_cost_model_ms
