dataset,query_mode,workload,method,subplan_query_id,source_workload,source_query_id,node_id,parent_id,depth,node_type,join_type,relation_name,alias,aliases,tables,table_count,plan_rows,actual_rows_per_loop,actual_loops,actual_total_rows,postgres_q_error_per_loop,postgres_q_error_total,logical_count,label_source,count_ms,count_error,sql_hash,sql_path,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00053,job_light,11,11:0004,11:0003,3,Seq Scan,,title,t,t,title,1,349674.0,349934.0,1.0,349934.0,1.000743549706298,1.000743549706298,349934,exact_logical_count,13.907,,093b33cdbba7e6093b8d4817a94149102a4f073e2611685d72ef70fddd86d948,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00053.sql,349934,349674.0,1.000743549706298,-0.00032279954058071737,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00054,job_light,11,11:0006,11:0005,4,Index Scan,,movie_info_idx,mi_idx,mi_idx,movie_info_idx,1,23.0,10.0,1.0,10.0,2.3,2.3,10,exact_logical_count,0.27,,885c78ab9adf29c01667b27e7ab7440081f508047c5656044b6951f88709d336,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00054.sql,10,23.0,2.3,0.36172783601759284,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00055,job_light,11,11:0007,11:0002,2,Index Only Scan,,movie_keyword,mk,mk,movie_keyword,1,9.0,6.0,10.0,60.0,1.5,6.666666666666667,2095957,exact_logical_count,72.49,,7cbc8d9a1fd8f41601d544f5aa8b2e75d34c94b8b2be08b210da1f1ef487ce56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00055.sql,2095957,9.0,232884.11111111112,-5.367139859113641,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00056,job_light,12,12:0002,12:0001,1,Hash Join,Inner,,,mc mi t,movie_companies movie_info title,3,7814577.0,8941773.0,1.0,8941773.0,1.1442427402020607,1.1442427402020607,8941773,exact_logical_count,1384.736,,2f3305f0d3f33e618f9101a7d0b68ae6d7ba2be9acd751424abd8eaa583cfb04,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00056.sql,8941773,7814577.0,1.1442427402020607,-0.0585181656698535,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00057,job_light,12,12:0003,12:0002,2,Seq Scan,,movie_info,mi,mi,movie_info,1,5389578.0,5392497.0,1.0,5392497.0,1.0005416008451868,1.0005416008451868,5392497,exact_logical_count,200.215,,187468d93c783573cbd8203504090046dd1973a4a6e5bab8aa092bd7d2c10c7a,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00057.sql,5392497,5389578.0,1.0005416008451868,-0.00023515058532739958,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00058,job_light,12,12:0005,12:0004,3,Hash Join,Inner,,,mc t,movie_companies title,2,509589.0,508866.0,1.0,508866.0,1.0014208062633385,1.0014208062633385,508866,exact_logical_count,190.912,,99b93e5cfdeb317236132a7b4b9aefa6c7a51cc5bbf70b9ac2aa87312f80bfef,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00058.sql,508866,509589.0,1.0014208062633385,0.0006166103817304612,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00059,job_light,12,12:0006,12:0005,4,Seq Scan,,movie_companies,mc,mc,movie_companies,1,512185.0,511623.0,1.0,511623.0,1.0010984650807333,1.0010984650807333,511623,exact_logical_count,21.066,,100e3f41ab623b9f469a11961808e9ddfcfbda45a4508bb3a4e769349bfe8286,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00059.sql,511623,512185.0,1.0010984650807333,0.0004767954994389793,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00060,job_light,12,12:0008,12:0007,5,Seq Scan,,title,t,t,title,1,349674.0,349934.0,1.0,349934.0,1.000743549706298,1.000743549706298,349934,exact_logical_count,13.907,,093b33cdbba7e6093b8d4817a94149102a4f073e2611685d72ef70fddd86d948,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00060.sql,349934,349674.0,1.000743549706298,-0.00032279954058071737,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00061,job_light,13,13:0002,13:0001,1,Hash Join,Inner,,,mc mi t,movie_companies movie_info title,3,7814577.0,8941773.0,1.0,8941773.0,1.1442427402020607,1.1442427402020607,8941773,exact_logical_count,1384.736,,2f3305f0d3f33e618f9101a7d0b68ae6d7ba2be9acd751424abd8eaa583cfb04,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00061.sql,8941773,7814577.0,1.1442427402020607,-0.0585181656698535,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00062,job_light,13,13:0003,13:0002,2,Seq Scan,,movie_info,mi,mi,movie_info,1,5389578.0,5392497.0,1.0,5392497.0,1.0005416008451868,1.0005416008451868,5392497,exact_logical_count,200.215,,187468d93c783573cbd8203504090046dd1973a4a6e5bab8aa092bd7d2c10c7a,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00062.sql,5392497,5389578.0,1.0005416008451868,-0.00023515058532739958,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00063,job_light,13,13:0005,13:0004,3,Hash Join,Inner,,,mc t,movie_companies title,2,509589.0,508866.0,1.0,508866.0,1.0014208062633385,1.0014208062633385,508866,exact_logical_count,190.912,,99b93e5cfdeb317236132a7b4b9aefa6c7a51cc5bbf70b9ac2aa87312f80bfef,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00063.sql,508866,509589.0,1.0014208062633385,0.0006166103817304612,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00064,job_light,13,13:0006,13:0005,4,Seq Scan,,movie_companies,mc,mc,movie_companies,1,512185.0,511623.0,1.0,511623.0,1.0010984650807333,1.0010984650807333,511623,exact_logical_count,21.066,,100e3f41ab623b9f469a11961808e9ddfcfbda45a4508bb3a4e769349bfe8286,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00064.sql,511623,512185.0,1.0010984650807333,0.0004767954994389793,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00065,job_light,13,13:0008,13:0007,5,Seq Scan,,title,t,t,title,1,349674.0,349934.0,1.0,349934.0,1.000743549706298,1.000743549706298,349934,exact_logical_count,13.907,,093b33cdbba7e6093b8d4817a94149102a4f073e2611685d72ef70fddd86d948,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00065.sql,349934,349674.0,1.000743549706298,-0.00032279954058071737,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00066,job_light,14,14:0002,14:0001,1,Hash Join,Inner,,,mc mi t,movie_companies movie_info title,3,7620842.0,8596634.0,1.0,8596634.0,1.1280425443802666,1.1280425443802666,8596634,exact_logical_count,1351.601,,1759f3591eb22e099f35bcc19012ee23679cf48b35657a290f2ee8900a721352,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00066.sql,8596634,7620842.0,1.1280425443802666,-0.052325479471040916,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00067,job_light,14,14:0003,14:0002,2,Seq Scan,,movie_info,mi,mi,movie_info,1,5389578.0,5392497.0,1.0,5392497.0,1.0005416008451868,1.0005416008451868,5392497,exact_logical_count,200.215,,187468d93c783573cbd8203504090046dd1973a4a6e5bab8aa092bd7d2c10c7a,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00067.sql,5392497,5389578.0,1.0005416008451868,-0.00023515058532739958,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00068,job_light,14,14:0005,14:0004,3,Hash Join,Inner,,,mc t,movie_companies title,2,496956.0,493659.0,1.0,493659.0,1.0066786992640668,1.0066786992640668,493659,exact_logical_count,185.889,,d0f81c1d94caed4a94c6960b77b6caeb4fe69230b7dcecf4bd57c177b01ef154,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00068.sql,493659,496956.0,1.0066786992640668,0.002890879289895145,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00069,job_light,14,14:0006,14:0005,4,Seq Scan,,movie_companies,mc,mc,movie_companies,1,512185.0,511623.0,1.0,511623.0,1.0010984650807333,1.0010984650807333,511623,exact_logical_count,21.066,,100e3f41ab623b9f469a11961808e9ddfcfbda45a4508bb3a4e769349bfe8286,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00069.sql,511623,512185.0,1.0010984650807333,0.0004767954994389793,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00070,job_light,14,14:0008,14:0007,5,Seq Scan,,title,t,t,title,1,341005.0,341478.0,1.0,341478.0,1.0013870764358295,1.0013870764358295,341478,exact_logical_count,13.671,,b8f12e0a96c13fddd97f0d837f028e0aa2eaea0ff61d60a2685a4f96e6ccb07d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00070.sql,341478,341005.0,1.0013870764358295,-0.0006019822408182124,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00071,job_light,15,15:0002,15:0001,1,Nested Loop,Inner,,,ci mk t,cast_info movie_keyword title,3,419605.0,395917.0,1.0,395917.0,1.0598307220957928,1.0598307220957928,395917,exact_logical_count,397.315,,0a83eea0028148ae11a7aca5805838c089f2c8937244e6bd8027fbd1cbd5bf28,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00071.sql,395917,419605.0,1.0598307220957928,0.025236504575640372,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00072,job_light,15,15:0003,15:0002,2,Hash Join,Inner,,,mk t,movie_keyword title,2,29612.0,29560.0,1.0,29560.0,1.0017591339648173,1.0017591339648173,29560,exact_logical_count,43.078,,5764d444d7fb096d7657affc99635a396d93ab69c7668fdedd79f467ce43936b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00072.sql,29560,29612.0,1.0017591339648173,0.0007633109873761439,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00073,job_light,15,15:0004,15:0003,3,Seq Scan,,title,t,t,title,1,349674.0,349934.0,1.0,349934.0,1.000743549706298,1.000743549706298,349934,exact_logical_count,13.907,,093b33cdbba7e6093b8d4817a94149102a4f073e2611685d72ef70fddd86d948,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00073.sql,349934,349674.0,1.000743549706298,-0.00032279954058071737,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00074,job_light,15,15:0006,15:0005,4,Bitmap Heap Scan,,movie_keyword,mk,mk,movie_keyword,1,29763.0,29606.0,1.0,29606.0,1.0053029791258528,1.0053029791258528,29606,exact_logical_count,1.72,,9448328255d60d14f41cc28206273b4faff6e78caece917e833c0344d23f1a34,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00074.sql,29606,29763.0,1.0053029791258528,0.0022969695498624996,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00075,job_light,15,15:0008,15:0002,2,Index Only Scan,,cast_info,ci,ci,cast_info,1,22.0,13.0,29560.0,384280.0,1.6923076923076923,17467.272727272728,4980221,exact_logical_count,371.692,,378e7867231355d17a09ba759ac1a2763566ff667b18d59af519768cba773fb9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00075.sql,4980221,22.0,226373.68181818182,-5.3548259344176135,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00076,job_light,16,16:0002,16:0001,1,Hash Join,Inner,,,ci mk t,cast_info movie_keyword title,3,29549429.0,41575478.0,1.0,41575478.0,1.406980757563877,1.406980757563877,41575478,exact_logical_count,2905.104,,5e35c004c5b595fc7fac638c7ae9df218240e0c1826f106e64f5ea7201a3f3df,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00076.sql,41575478,29549429.0,1.406980757563877,-0.14828815788892313,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00077,job_light,16,16:0003,16:0002,2,Seq Scan,,cast_info,ci,ci,cast_info,1,4980154.0,4980221.0,1.0,4980221.0,1.0000134533992322,1.0000134533992322,4980221,exact_logical_count,371.692,,378e7867231355d17a09ba759ac1a2763566ff667b18d59af519768cba773fb9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00077.sql,4980221,4980154.0,1.0000134533992322,-5.8426977474323235e-06,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00078,job_light,16,16:0005,16:0004,3,Hash Join,Inner,,,mk t,movie_keyword title,2,2085336.0,2081736.0,1.0,2081736.0,1.0017293259087607,1.0017293259087607,2081736,exact_logical_count,448.458,,f2703e6eaadf8e0ddef1b1195aeae44f5645824ae3290d45f2a9c18a02f8f98b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00078.sql,2081736,2085336.0,1.0017293259087607,0.0007503880536813798,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00079,job_light,16,16:0006,16:0005,4,Seq Scan,,movie_keyword,mk,mk,movie_keyword,1,2095957.0,2095957.0,1.0,2095957.0,1.0,1.0,2095957,exact_logical_count,72.49,,7cbc8d9a1fd8f41601d544f5aa8b2e75d34c94b8b2be08b210da1f1ef487ce56,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00079.sql,2095957,2095957.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00080,job_light,16,16:0008,16:0007,5,Seq Scan,,title,t,t,title,1,349674.0,349934.0,1.0,349934.0,1.000743549706298,1.000743549706298,349934,exact_logical_count,13.907,,093b33cdbba7e6093b8d4817a94149102a4f073e2611685d72ef70fddd86d948,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00080.sql,349934,349674.0,1.000743549706298,-0.00032279954058071737,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00081,job_light,17,17:0002,17:0001,1,Nested Loop,Inner,,,ci mk t,cast_info movie_keyword title,3,419605.0,395917.0,1.0,395917.0,1.0598307220957928,1.0598307220957928,395917,exact_logical_count,397.315,,0a83eea0028148ae11a7aca5805838c089f2c8937244e6bd8027fbd1cbd5bf28,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00081.sql,395917,419605.0,1.0598307220957928,0.025236504575640372,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00082,job_light,17,17:0003,17:0002,2,Hash Join,Inner,,,mk t,movie_keyword title,2,29612.0,29560.0,1.0,29560.0,1.0017591339648173,1.0017591339648173,29560,exact_logical_count,43.078,,5764d444d7fb096d7657affc99635a396d93ab69c7668fdedd79f467ce43936b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00082.sql,29560,29612.0,1.0017591339648173,0.0007633109873761439,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00083,job_light,17,17:0004,17:0003,3,Seq Scan,,title,t,t,title,1,349674.0,349934.0,1.0,349934.0,1.000743549706298,1.000743549706298,349934,exact_logical_count,13.907,,093b33cdbba7e6093b8d4817a94149102a4f073e2611685d72ef70fddd86d948,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00083.sql,349934,349674.0,1.000743549706298,-0.00032279954058071737,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00084,job_light,17,17:0006,17:0005,4,Bitmap Heap Scan,,movie_keyword,mk,mk,movie_keyword,1,29763.0,29606.0,1.0,29606.0,1.0053029791258528,1.0053029791258528,29606,exact_logical_count,1.72,,9448328255d60d14f41cc28206273b4faff6e78caece917e833c0344d23f1a34,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00084.sql,29606,29763.0,1.0053029791258528,0.0022969695498624996,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00085,job_light,17,17:0008,17:0002,2,Index Only Scan,,cast_info,ci,ci,cast_info,1,22.0,13.0,29560.0,384280.0,1.6923076923076923,17467.272727272728,4980221,exact_logical_count,371.692,,378e7867231355d17a09ba759ac1a2763566ff667b18d59af519768cba773fb9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00085.sql,4980221,22.0,226373.68181818182,-5.3548259344176135,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00086,job_light,18,18:0002,18:0001,1,Nested Loop,Inner,,,ci mk t,cast_info movie_keyword title,3,387212.0,365389.0,1.0,365389.0,1.0597253885584952,1.0597253885584952,365389,exact_logical_count,88.032,,7dbd40469415629de52cdd9950894065d96ffa49d8c10ddb9ce2f24fbde49a5f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00086.sql,365389,387212.0,1.0597253885584952,0.02519333914697783,over
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00087,job_light,18,18:0003,18:0002,2,Hash Join,Inner,,,mk t,movie_keyword title,2,27326.0,28434.0,1.0,28434.0,1.0405474639537438,1.0405474639537438,28434,exact_logical_count,41.001,,e1100f0aeab761ce01bb36ba66df90c064e6651218a78225d0df8d93535fca86,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00087.sql,28434,27326.0,1.0405474639537438,-0.01726189508398461,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00088,job_light,18,18:0004,18:0003,3,Seq Scan,,title,t,t,title,1,322683.0,322893.0,1.0,322893.0,1.0006507935032214,1.0006507935032214,322893,exact_logical_count,13.025,,6bb9d15b5e1ff5a86ec2387cc93cbae90b4648316dfbdb4eb7bad86c500061f3,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00088.sql,322893,322683.0,1.0006507935032214,-0.00028254409834471326,under
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,PostgreSQL intermediate logical,job_light_node_00089,job_light,18,18:0006,18:0005,4,Bitmap Heap Scan,,movie_keyword,mk,mk,movie_keyword,1,29763.0,29606.0,1.0,29606.0,1.0053029791258528,1.0053029791258528,29606,exact_logical_count,1.72,,9448328255d60d14f41cc28206273b4faff6e78caece917e833c0344d23f1a34,experiments/paper_results/source_candidate/postgres_logical_subplans/job_light/queries/job_light_node_00089.sql,29606,29763.0,1.0053029791258528,0.0022969695498624996,over
